k   ID_i   x  y  width  height


332	1	619.04	239.47	66.058	51.694
333	1	618.62	239.17	66.302	51.724
334	1	618.21	238.87	66.545	51.754
335	1	617.79	238.57	66.789	51.784
336	1	617.37	238.27	67.032	51.814
337	1	616.95	237.97	67.275	51.844
338	1	616.54	237.67	67.519	51.873
339	1	616.12	237.37	67.762	51.903
340	1	615.7	237.08	68.005	51.933
341	1	615.29	236.78	68.249	51.963
342	1	614.87	236.48	68.492	51.993
343	1	614.45	236.18	68.736	52.023
344	1	613.98	235.11	68.979	52.053
345	1	613.52	234.04	69.222	52.083
346	1	613.05	232.96	69.466	52.112
347	1	612.59	231.89	69.709	52.142
348	1	612.12	230.82	69.952	52.172
349	1	611.66	229.75	70.196	52.202
350	1	612.55	229.58	70.439	52.232
351	1	613.44	229.42	70.683	52.262
352	1	614.33	229.25	70.926	52.292
353	1	615.22	229.08	71.169	52.322
354	1	616.11	228.92	71.413	52.351
355	1	617	228.75	71.656	52.381
356	1	617.89	228.58	71.899	52.411
357	1	618.78	228.42	72.143	52.441
358	1	619.67	228.25	72.386	52.471
359	1	620.56	228.08	72.63	52.501
360	1	621.45	227.92	72.873	52.531
361	1	622.34	227.75	73.116	52.561
362	1	623.23	227.58	73.36	52.59
363	1	624.12	227.41	73.603	52.62
364	1	625.01	227.25	73.846	52.65
365	1	625.9	227.08	74.09	52.68
366	1	626.79	226.91	74.333	52.71
367	1	627.68	226.75	74.576	52.74
368	1	628.57	226.58	74.82	52.77
369	1	629.46	226.41	75.063	52.8
370	1	630.35	226.25	75.307	52.829
371	1	631.24	226.08	75.55	52.859
372	1	632.13	225.91	75.793	52.889
373	1	633.02	225.74	76.037	52.919
374	1	633.91	225.58	76.28	52.949
375	1	634.8	225.41	76.523	52.979
376	1	635.69	225.24	76.767	53.009
377	1	636.58	225.08	77.01	53.038
378	1	637.47	224.91	77.254	53.068
379	1	638.36	224.74	77.497	53.098
380	1	639.25	224.58	77.74	53.128
381	1	640.14	224.41	77.984	53.158
382	1	641.03	224.24	78.227	53.188
383	1	641.92	224.08	78.47	53.218
384	1	642.82	223.91	78.714	53.248
385	1	645.13	224.29	76.785	52.862
386	1	647.45	224.68	74.855	52.476
387	1	649.76	225.07	72.926	52.09
388	1	652.08	225.45	70.997	51.704
389	1	654.39	225.84	69.068	51.318
390	1	656.71	226.22	67.138	50.932
391	1	657.63	226.69	67.138	50.932
392	1	658.56	227.15	67.138	50.932
393	1	659.48	227.61	67.138	50.932
394	1	660.41	228.08	67.138	50.932
395	1	661.34	228.54	67.138	50.932
396	1	662.88	229.31	67.138	50.932
397	1	664.42	230.08	67.138	50.932
398	1	665.97	230.85	67.138	50.932
399	1	667.51	231.63	67.138	50.932
400	1	669.05	232.4	67.138	50.932
401	1	670.6	233.17	67.138	50.932
402	1	671.75	233.55	67.138	50.932
403	1	672.91	233.94	67.138	50.932
404	1	674.07	234.33	67.138	50.932
405	1	675.23	234.71	67.138	50.932
406	1	676.38	235.1	67.138	50.932
407	1	677.54	235.48	67.138	50.932
408	1	679.39	235.48	67.138	50.932
409	1	681.25	235.48	67.138	50.932
410	1	683.1	235.48	67.138	50.932
411	1	684.95	235.48	67.138	50.932
412	1	686.8	235.48	67.138	50.932
413	1	688.65	237.34	67.138	50.932
414	1	690.51	239.19	67.138	50.932
415	1	692.36	241.04	67.138	50.932
416	1	694.21	242.89	67.138	50.932
417	1	696.06	244.74	67.138	50.932
418	1	697.72	245.08	67.138	50.932
419	1	699.37	245.41	67.138	50.932
420	1	701.02	245.74	67.138	50.932
421	1	702.68	246.07	67.138	50.932
422	1	704.33	246.4	67.138	50.932
423	1	705.98	246.73	67.138	50.932
424	1	707.64	247.06	67.138	50.932
425	1	708.56	247.06	68.527	51.859
426	1	709.49	247.06	69.916	52.785
427	1	710.42	247.06	71.305	53.711
428	1	711.34	247.06	72.695	54.637
429	1	712.27	247.06	74.084	55.563
430	1	714.12	247.99	74.084	55.563
431	1	715.97	248.91	74.084	55.563
432	1	717.82	249.84	74.084	55.563
433	1	719.68	250.76	74.084	55.563
434	1	721.53	251.69	74.084	55.563
435	1	722.92	251.69	74.084	55.563
436	1	724.31	251.69	74.084	55.563
437	1	725.7	251.69	74.084	55.563
438	1	727.09	251.69	74.084	55.563
439	1	728.47	251.69	74.084	55.563
440	1	729.4	251.69	74.084	55.563
441	1	730.33	251.69	74.084	55.563
442	1	731.25	251.69	74.084	55.563
443	1	732.18	251.69	74.084	55.563
444	1	733.1	251.69	74.084	55.563
445	1	735.03	251.3	74.084	55.563
446	1	736.96	250.92	74.084	55.563
447	1	738.89	250.53	74.084	55.563
448	1	740.82	250.15	74.084	55.563
449	1	742.75	249.76	74.084	55.563
450	1	744.68	249.37	74.084	55.563
451	1	744.68	249.37	75.01	57.415
452	1	744.68	249.37	75.936	59.267
453	1	744.68	249.37	76.862	61.119
454	1	744.68	249.37	77.788	62.971
455	1	744.68	249.37	78.714	64.823
456	1	746.22	250.15	78.714	64.823
457	1	747.77	250.92	78.714	64.823
458	1	749.31	251.69	78.714	64.823
459	1	750.85	252.46	78.714	64.823
460	1	752.4	253.23	78.714	64.823
461	1	753.94	254	78.714	64.823
462	1	755.79	254	78.714	64.823
463	1	757.64	254	78.714	64.823
464	1	759.5	254	78.714	64.823
465	1	761.35	254	78.714	64.823
466	1	763.2	254	78.714	64.823
467	1	765.13	254	78.714	64.823
468	1	767.06	254	78.714	64.823
469	1	768.99	254	78.714	64.823
470	1	770.92	254	78.714	64.823
471	1	772.85	254	78.714	64.823
472	1	774.78	254	78.714	64.823
473	1	776.17	254	78.714	64.823
474	1	777.55	254	78.714	64.823
475	1	778.94	254	78.714	64.823
476	1	780.33	254	78.714	64.823
477	1	781.72	254	78.714	64.823
478	1	781.72	254.47	78.714	64.823
479	1	781.72	254.93	78.714	64.823
480	1	781.72	255.39	78.714	64.823
481	1	781.72	255.86	78.714	64.823
482	1	781.72	256.32	78.714	64.823
483	1	784.5	256.78	78.714	64.823
484	1	787.28	257.25	78.714	64.823
485	1	790.06	257.71	78.714	64.823
486	1	792.83	258.17	78.714	64.823
487	1	795.61	258.64	78.714	64.823
488	1	796.03	258.64	78.714	64.823
489	1	796.45	258.64	78.714	64.823
490	1	796.88	258.64	78.714	64.823
491	1	797.3	258.64	78.714	64.823
492	1	797.72	258.64	78.714	64.823
493	1	798.14	258.64	78.714	64.823
494	1	798.56	258.64	78.714	64.823
495	1	798.98	258.64	78.714	64.823
496	1	799.4	258.64	78.714	64.823
497	1	799.82	258.64	78.714	64.823
498	1	800.24	258.64	78.714	64.823
499	1	799.81	258.64	79.148	64.823
500	1	799.37	258.64	79.582	64.823
501	1	798.94	258.64	80.016	64.823
502	1	798.51	258.64	80.45	64.823
503	1	798.07	258.64	80.884	64.823
504	1	797.64	258.64	81.318	64.823
505	1	797.2	258.64	81.752	64.823
506	1	796.77	258.64	82.186	64.823
507	1	796.34	258.64	82.621	64.823
508	1	795.9	258.64	83.055	64.823
509	1	795.47	258.64	83.489	64.823
510	1	795.03	258.64	83.923	64.823
511	1	794.6	258.64	84.357	64.823
512	1	794.17	258.64	84.791	64.823
513	1	793.73	258.64	85.225	64.823
514	1	793.3	258.64	85.659	64.823
515	1	792.46	258.64	85.659	64.823
516	1	791.61	258.64	85.659	64.823
517	1	790.77	258.64	85.659	64.823
518	1	789.93	258.64	85.659	64.823
519	1	789.09	258.64	85.659	64.823
520	1	788.25	258.64	85.659	64.823
521	1	787.4	258.64	85.659	64.823
522	1	786.56	258.64	85.659	64.823
523	1	785.72	258.64	85.659	64.823
524	1	784.88	258.64	85.659	64.823
525	1	784.04	258.64	85.659	64.823
526	1	782.11	257.48	86.431	66.367
527	1	780.18	256.32	87.203	67.91
528	1	778.25	255.16	87.974	69.453
529	1	776.32	254	88.746	70.997
530	1	774.39	252.85	89.518	72.54
531	1	772.46	251.69	90.289	74.084
532	1	770.4	251.69	90.289	74.084
533	1	768.35	251.69	90.289	74.084
534	1	766.29	251.69	90.289	74.084
535	1	764.23	251.69	90.289	74.084
536	1	762.17	251.69	90.289	74.084
537	1	760.11	251.69	90.289	74.084
538	1	758.06	251.69	90.289	74.084
539	1	756	251.69	90.289	74.084
540	1	753.94	251.69	90.289	74.084
541	1	751.88	251.69	90.289	74.084
542	1	749.82	251.69	90.289	74.084
543	1	747.77	251.69	90.289	74.084
544	1	745.71	251.69	90.289	74.084
545	1	743.65	251.69	90.289	74.084
546	1	741.59	251.69	90.289	74.084
547	1	739.54	251.69	90.289	74.084
548	1	737.48	251.69	90.289	74.084
549	1	735.42	251.69	90.289	74.084
550	1	730.79	254.93	89.363	72.695
551	1	726.16	258.17	88.437	71.305
552	1	721.53	261.41	87.511	69.916
553	1	716.9	264.65	86.585	68.527
554	1	712.27	267.9	85.659	67.138
555	1	709.57	268.67	85.659	67.138
556	1	706.87	269.44	85.659	67.138
557	1	704.17	270.21	85.659	67.138
558	1	701.46	270.98	85.659	67.138
559	1	698.76	271.75	85.659	67.138
560	1	696.06	272.53	85.659	67.138
561	1	694.52	274.45	85.659	67.138
562	1	692.98	276.38	85.659	67.138
563	1	691.43	278.31	85.659	67.138
564	1	689.89	280.24	85.659	67.138
565	1	688.35	282.17	85.659	67.138
566	1	686.8	284.1	85.659	67.138
567	1	685.64	284.49	85.659	67.138
568	1	684.49	284.87	85.659	67.138
569	1	683.33	285.26	85.659	67.138
570	1	682.17	285.64	85.659	67.138
571	1	681.01	286.03	85.659	67.138
572	1	679.86	286.42	85.659	67.138
573	1	680.24	287.96	85.659	67.138
574	1	680.63	289.5	85.659	67.138
575	1	681.01	291.05	85.659	67.138
576	1	681.4	292.59	85.659	67.138
577	1	681.79	294.13	85.659	67.138
578	1	682.17	295.68	85.659	67.138
579	1	681.25	295.68	85.659	67.138
580	1	680.32	295.68	85.659	67.138
581	1	679.39	295.68	85.659	67.138
582	1	678.47	295.68	85.659	67.138
583	1	677.54	295.68	85.659	67.138
584	1	678.47	296.14	85.659	67.138
585	1	679.39	296.6	85.659	67.138
586	1	680.32	297.07	85.659	67.138
587	1	681.25	297.53	85.659	67.138
588	1	682.17	297.99	85.659	67.138
589	1	682.17	297.53	85.659	67.138
590	1	682.17	297.07	85.659	67.138
591	1	682.17	296.6	85.659	67.138
592	1	682.17	296.14	85.659	67.138
593	1	682.17	295.68	85.659	67.138
594	1	682.58	295.54	85.659	67.138
595	1	682.99	295.4	85.659	67.138
596	1	683.4	295.27	85.659	67.138
597	1	683.81	295.13	85.659	67.138
598	1	684.21	295	85.659	67.138
599	1	684.62	294.86	85.659	67.138
600	1	685.03	294.72	85.659	67.138
601	1	685.44	294.59	85.659	67.138
602	1	685.85	294.45	85.659	67.138
603	1	686.26	294.32	85.659	67.138
604	1	686.67	294.18	85.659	67.138
605	1	687.07	294.04	85.659	67.138
606	1	687.48	293.91	85.659	67.138
607	1	687.89	293.77	85.659	67.138
608	1	688.3	293.63	85.659	67.138
609	1	688.71	293.5	85.659	67.138
610	1	689.12	293.36	85.659	67.138
611	1	689.54	292.94	86.922	67.138
612	1	689.96	292.52	88.185	67.138
613	1	690.38	292.1	89.448	67.138
614	1	690.8	291.68	90.71	67.138
615	1	691.22	291.26	91.973	67.138
616	1	691.64	290.84	93.236	67.138
617	1	692.06	290.42	94.499	67.138
618	1	692.48	289.99	95.761	67.138
619	1	692.91	289.57	97.024	67.138
620	1	693.33	289.15	98.287	67.138
621	1	693.75	288.73	99.55	67.138
622	1	694.39	288.47	99.55	67.138
623	1	695.03	288.22	99.55	67.138
624	1	695.68	287.96	99.55	67.138
625	1	696.32	287.7	99.55	67.138
626	1	696.96	287.45	99.55	67.138
627	1	697.61	287.19	99.55	67.138
628	1	698.25	286.93	99.55	67.138
629	1	698.89	286.67	99.55	67.138
630	1	699.54	286.42	99.55	67.138
631	1	700.18	286.16	99.55	67.138
632	1	700.82	285.9	99.55	67.138
633	1	701.46	285.64	99.55	67.138
634	1	702.11	285.39	99.55	67.138
635	1	702.75	285.13	99.55	67.138
636	1	703.39	284.87	99.55	67.138
637	1	704.04	284.62	99.55	67.138
638	1	704.68	284.36	99.55	67.138
639	1	705.32	284.1	99.55	67.138
640	1	705.32	284.1	100.32	68.682
641	1	705.32	284.1	101.09	70.225
642	1	705.32	284.1	101.86	71.768
643	1	705.32	284.1	102.64	73.312
644	1	705.32	284.1	103.41	74.855
645	1	705.32	284.1	104.18	76.399
646	1	705.32	284.1	105.34	76.399
647	1	705.32	284.1	106.5	76.399
648	1	705.32	284.1	107.65	76.399
649	1	705.32	284.1	108.81	76.399
650	1	705.32	284.1	109.97	76.399
651	1	705.32	284.1	111.13	76.399
652	1	705.32	284.1	111.9	78.328
653	1	705.32	284.1	112.67	80.257
654	1	705.32	284.1	113.44	82.186
655	1	705.32	284.1	114.21	84.116
656	1	705.32	284.1	114.98	86.045
657	1	705.32	284.1	115.76	87.974
658	1	705.32	284.1	117.14	87.974
659	1	705.32	284.1	118.53	87.974
660	1	705.32	284.1	119.92	87.974
661	1	705.32	284.1	121.31	87.974
662	1	705.32	284.1	122.7	87.974
663	1	705.32	284.1	123.39	88.146
664	1	705.32	284.1	124.07	88.317
665	1	705.32	284.1	124.76	88.489
666	1	705.32	284.1	125.44	88.66
667	1	705.32	284.1	126.13	88.832
668	1	705.32	284.1	126.82	89.003
669	1	705.32	284.1	127.5	89.175
670	1	705.32	284.1	128.19	89.346
671	1	705.32	284.1	128.87	89.518
672	1	705.32	284.1	129.56	89.689
673	1	705.32	284.1	130.25	89.861
674	1	705.32	284.1	130.93	90.032
675	1	705.32	284.1	131.62	90.204
676	1	705.32	284.1	132.3	90.375
677	1	705.32	284.1	132.99	90.547
678	1	705.32	284.1	133.68	90.718
679	1	705.32	284.1	134.36	90.89
680	1	705.32	284.1	135.05	91.061
681	1	705.32	284.1	135.73	91.233
682	1	705.32	284.1	136.42	91.404
683	1	705.32	284.1	137.11	91.576
684	1	705.32	284.1	137.79	91.747
685	1	705.32	284.1	138.48	91.919
686	1	705.32	284.1	139.16	92.09
687	1	705.32	284.1	139.85	92.262
688	1	705.32	284.1	140.54	92.433
689	1	705.32	284.1	141.22	92.605
690	1	705.32	284.1	143.92	91.833
691	1	705.32	284.1	146.62	91.061
692	1	705.32	284.1	149.32	90.289
693	1	705.32	284.1	152.03	89.518
694	1	705.32	284.1	154.73	88.746
695	1	705.32	284.1	157.43	87.974
696	1	705.32	281.79	157.43	90.289
697	1	705.32	279.47	157.43	92.605
698	1	705.32	277.16	157.43	94.92
699	1	705.32	274.84	157.43	97.235
700	1	705.32	272.53	157.43	99.55
701	1	705.32	270.21	157.43	101.86
702	1	705.32	267.43	157.89	104.64
703	1	705.32	264.65	158.35	107.42
704	1	705.32	261.88	158.82	110.2
705	1	705.32	259.1	159.28	112.98
706	1	705.32	256.32	159.74	115.76
707	1	705.32	256.03	160.03	116.05
708	1	705.32	255.74	160.32	116.33
709	1	705.32	255.45	160.61	116.62
710	1	705.32	255.16	160.9	116.91
711	1	705.32	254.87	161.19	117.2
712	1	705.32	254.58	161.48	117.49
713	1	705.32	254.29	161.77	117.78
714	1	705.32	254	162.06	118.07
715	1	705.32	253.72	162.35	118.36
716	1	705.32	253.43	162.64	118.65
717	1	705.32	253.14	162.93	118.94
718	1	705.32	252.85	163.22	119.23
719	1	705.32	252.56	163.5	119.52
720	1	705.32	252.27	163.79	119.81
721	1	705.32	251.98	164.08	120.1
722	1	705.32	251.69	164.37	120.39
723	1	703.93	250.3	165.76	121.77
724	1	702.55	248.91	167.15	123.16
725	1	701.16	247.52	168.54	124.55
726	1	699.77	246.13	169.93	125.94
727	1	698.38	244.74	171.32	127.33
728	1	698.38	242.89	171.32	129.18
729	1	698.38	241.04	171.32	131.04
730	1	698.38	239.19	171.32	132.89
731	1	698.38	237.34	171.32	134.74
732	1	698.38	235.48	171.32	136.59
733	1	694.91	235.48	175.56	136.59
734	1	691.43	235.48	179.81	136.59
735	1	687.96	235.48	184.05	136.59
736	1	684.49	235.48	188.3	136.59
737	1	681.01	235.48	192.54	136.59
738	1	677.54	235.48	196.78	136.59
739	1	675.42	236.64	196.78	136.59
740	1	673.3	237.8	196.78	136.59
741	1	671.18	238.96	196.78	136.59
742	1	669.05	240.11	196.78	136.59
743	1	666.93	241.27	196.78	136.59
744	1	664.81	242.43	196.78	136.59
745	1	662.69	243.59	196.78	136.59
746	1	660.56	244.74	196.78	136.59
747	1	658.44	245.9	196.78	136.59
748	1	656.32	247.06	196.78	136.59
749	1	654.2	248.22	196.78	136.59
750	1	652.08	249.37	196.78	136.59
751	1	649.76	251.69	196.78	136.59
752	1	647.45	254	196.78	136.59
753	1	645.13	256.32	196.78	136.59
754	1	642.82	258.64	196.78	136.59
755	1	640.5	260.95	196.78	136.59
756	1	638.18	263.27	196.78	136.59
757	1	636.33	264.65	196.78	136.59
758	1	634.48	266.04	196.78	136.59
759	1	632.63	267.43	196.78	136.59
760	1	630.78	268.82	196.78	136.59
761	1	628.92	270.21	196.78	136.59
762	1	628	271.14	196.78	136.59
763	1	627.07	272.06	196.78	136.59
764	1	626.15	272.99	196.78	136.59
765	1	625.22	273.91	196.78	136.59
766	1	624.29	274.84	196.78	136.59
767	1	622.75	276.38	196.78	136.59
768	1	621.21	277.93	196.78	136.59
769	1	619.66	279.47	196.78	136.59
770	1	618.12	281.01	196.78	136.59
771	1	616.58	282.56	196.78	136.59
772	1	615.03	284.1	196.78	136.59
773	1	614.26	285.64	196.78	136.59
774	1	613.49	287.19	196.78	136.59
775	1	612.72	288.73	196.78	136.59
776	1	611.95	290.27	196.78	136.59
777	1	611.18	291.82	196.78	136.59
778	1	610.4	293.36	196.78	136.59
779	1	610.4	294.52	196.78	136.59
780	1	610.4	295.68	196.78	136.59
781	1	610.4	296.83	196.78	136.59
782	1	610.4	297.99	196.78	136.59
783	1	610.4	299.15	196.78	136.59
784	1	610.4	300.31	196.78	136.59
785	1	609.94	301.23	196.78	136.59
786	1	609.48	302.16	196.78	136.59
787	1	609.01	303.09	196.78	136.59
788	1	608.55	304.01	196.78	136.59
789	1	608.09	304.94	196.78	136.59
790	1	607.16	304.94	197.71	139.83
791	1	606.24	304.94	198.64	143.07
792	1	605.31	304.94	199.56	146.32
793	1	604.38	304.94	200.49	149.56
794	1	603.46	304.94	201.41	152.8
795	1	600.76	304.94	204.12	152.8
796	1	598.06	304.94	206.82	152.8
797	1	595.36	304.94	209.52	152.8
798	1	592.65	304.94	212.22	152.8
799	1	589.95	304.94	214.92	152.8
800	1	587.25	304.94	217.62	152.8
801	1	585.71	304.94	222.64	155.11
802	1	584.17	304.94	227.65	157.43
803	1	582.62	304.94	232.67	159.74
804	1	581.08	304.94	237.68	162.06
805	1	579.54	304.94	242.7	164.37
806	1	577.99	304.94	247.72	166.69
807	1	574.52	304.94	251.19	166.69
808	1	571.05	304.94	254.66	166.69
809	1	567.57	304.94	258.14	166.69
810	1	564.1	304.94	261.61	166.69
811	1	560.63	304.94	265.08	166.69
812	1	557.16	304.94	268.55	166.69
813	1	553.91	301.7	272.26	169.93
814	1	550.67	298.45	275.96	173.17
815	1	547.43	295.21	279.67	176.41
816	1	544.19	291.97	283.37	179.65
817	1	540.95	288.73	287.07	182.89
818	1	539.6	287.57	290.35	186.17
819	1	538.25	286.42	293.63	189.45
820	1	536.9	285.26	296.91	192.73
821	1	535.55	284.1	300.19	196.01
822	1	534.2	282.94	303.47	199.29
823	1	532.85	281.79	306.75	202.57
824	1	531.5	280.63	310.03	205.85
825	1	530.15	279.47	313.31	209.13
826	1	528.8	278.31	316.59	212.41
827	1	527.45	277.16	319.87	215.69
828	1	526.09	276	323.15	218.97
829	1	524.74	274.84	326.43	222.25
830	1	523.2	274.45	326.43	222.25
831	1	521.66	274.07	326.43	222.25
832	1	520.11	273.68	326.43	222.25
833	1	518.57	273.3	326.43	222.25
834	1	517.03	272.91	326.43	222.25
835	1	515.48	272.53	326.43	222.25
836	1	510.47	272.14	333.76	226.88
837	1	505.45	271.75	341.09	231.51
838	1	500.44	271.37	348.42	236.14
839	1	495.42	270.98	355.76	240.77
840	1	490.4	270.6	363.09	245.4
841	1	485.39	270.21	370.42	250.03
842	1	481.53	270.21	374.28	250.03
843	1	477.67	270.21	378.14	250.03
844	1	473.81	270.21	381.99	250.03
845	1	469.95	270.21	385.85	250.03
846	1	466.09	270.21	389.71	250.03
847	1	462.24	270.21	393.57	250.03
848	1	459.92	270.21	400.51	254.2
849	1	457.61	270.21	407.46	258.37
850	1	455.29	270.21	414.41	262.53
851	1	452.98	270.21	421.35	266.7
852	1	450.66	270.21	428.3	270.87
853	1	445.64	270.21	433.31	274.73
854	1	440.63	270.21	438.33	278.59
855	1	435.61	270.21	443.34	282.44
856	1	430.6	270.21	448.36	286.3
857	1	425.58	270.21	453.38	290.16
858	1	420.56	270.21	458.39	294.02
859	1	415.55	264.04	469.2	300.19
860	1	410.53	257.86	480	306.37
861	1	405.52	251.69	490.8	312.54
862	1	400.5	245.52	501.61	318.71
863	1	395.48	239.34	512.41	324.89
864	1	390.47	233.17	523.22	331.06
865	1	383.91	233.17	529.77	334.15
866	1	377.35	233.17	536.33	337.23
867	1	370.79	233.17	542.89	340.32
868	1	364.23	233.17	549.45	343.41
869	1	357.67	233.17	556.01	346.5
870	1	351.11	233.17	562.57	349.58
871	1	349.95	230.08	567.59	354.21
872	1	348.8	227	572.6	358.84
873	1	347.64	223.91	577.62	363.47
874	1	346.48	220.82	582.64	368.1
875	1	345.32	217.73	587.65	372.73
876	1	344.17	214.65	592.67	377.36
877	1	336.06	214.65	600.77	380.06
878	1	327.96	214.65	608.87	382.77
879	1	319.86	214.65	616.98	385.47
880	1	311.75	214.65	625.08	388.17
881	1	303.65	214.65	633.18	390.87
882	1	295.55	214.65	641.29	393.57
883	1	290.53	214.65	646.3	399.36
884	1	285.52	214.65	651.32	405.14
885	1	280.5	214.65	656.33	410.93
886	1	275.48	214.65	661.35	416.72
887	1	270.47	214.65	666.37	422.51
888	1	265.45	214.65	671.38	428.3
889	1	256.58	211.18	683.34	434.08
890	1	247.7	207.7	695.31	439.87
891	1	238.83	204.23	707.27	445.66
892	1	229.95	200.76	719.23	451.45
893	1	221.08	197.28	731.19	457.23
894	1	212.2	193.81	743.15	463.02
895	1	204.87	193.81	750.48	464.18
896	1	197.54	193.81	757.81	465.34
897	1	190.21	193.81	765.14	466.5
898	1	182.88	193.81	772.48	467.65
899	1	175.55	193.81	779.81	468.81
900	1	168.22	193.81	787.14	469.97
901	1	158.57	193.81	796.78	476.53
902	1	148.92	193.81	806.43	483.09
903	1	139.28	193.81	816.08	489.65
904	1	129.63	193.81	825.72	496.21
905	1	119.99	193.81	835.37	502.77
906	1	110.34	193.81	845.02	509.32
907	1	110.34	188.26	846.87	514.88
908	1	110.34	182.7	848.72	520.44
909	1	110.34	177.14	850.57	525.99
910	1	110.34	171.59	852.42	531.55
911	1	110.34	166.03	854.28	537.11
